"episode","score","shaped_reward","tau"
"774","35","94.204839","0.075105"
"775","33","91.305752","0.074939"
"776","6","36.909655","0.074866"
"777","12","42.447841","0.074772"
"778","20","64.584936","0.074646"
"779","12","48.825638","0.074552"
"780","21","72.926986","0.074424"
"781","21","73.090522","0.074297"
"782","47","109.101283","0.074081"
"783","38","101.294494","0.073895"
"784","50","125.604012","0.073668"
"785","28","85.170748","0.073516"
"786","0","27.243897","0.073467"
"787","5","30.719708","0.073403"
"788","10","42.920106","0.073315"
"789","12","48.56251","0.07322"
"790","8","36.130783","0.073145"
"791","23","70.559228","0.073023"
"792","15","54.622007","0.07292"
"793","7","35.048902","0.072852"
"794","13","50.558146","0.072758"
"795","0","26.048026","0.072714"
"796","8","38.266966","0.072641"
"797","9","44.300367","0.072561"
"798","13","51.22257","0.072466"
"799","35","89.485815","0.0723"
"800","6","35.21861","0.072233"
"801","54","118.83679","0.07201"
"802","19","63.24296","0.071898"
"803","19","65.309827","0.071786"
"804","60","138.34157","0.071544"
"805","34","98.94433","0.071383"
"806","34","91.337797","0.071225"
"807","45","115.424708","0.071033"
"808","32","85.543246","0.070882"
"809","16","58.811974","0.070783"
"810","17","51.856515","0.070685"
"811","4","33.286551","0.070628"
"812","15","56.533319","0.070536"
"813","5","38.655551","0.070471"
"814","24","72.315243","0.070348"
"815","20","65.298316","0.070237"
"816","27","77.51094","0.070109"
"817","13","48.680703","0.070026"
"818","7","35.74527","0.069962"
"819","4","30.331578","0.069906"
"820","8","43.18578","0.069838"
"821","42","113.20821","0.069666"
"822","10","43.563313","0.069594"
"823","35","92.683344","0.069446"
"824","13","46.7126","0.069365"
"825","35","89.946848","0.069217"
"826","6","37.18699","0.069154"
"827","15","57.580003","0.069063"
"828","46","109.338126","0.068881"
"829","13","56.01915","0.068797"
"830","32","79.27052","0.068657"
"831","8","45.609097","0.068588"
"832","71","161.980738","0.068336"
"833","7","43.980757","0.06827"
"834","1","23.02629","0.068227"
"835","36","89.586822","0.068079"
"836","6","38.155301","0.068017"
"837","11","49.045698","0.067941"
"838","14","54.769663","0.067855"
"839","5","37.836199","0.067801"
"840","0","26.503611","0.067759"
"841","0","22.729232","0.067724"
"842","38","97.433863","0.067573"
"843","26","68.236192","0.067457"
"844","16","56.508149","0.06737"
"845","1","25.597624","0.067326"
"846","2","25.748949","0.067283"
"847","26","82.542094","0.067169"
"848","1","24.612059","0.067126"
"849","1","26.739677","0.067084"
"850","5","26.680869","0.067032"
"851","8","37.939073","0.06697"
"852","19","52.639306","0.066884"
"853","6","33.771912","0.066832"
"854","24","70.942846","0.066722"
"855","28","74.516654","0.066603"
"856","37","88.853312","0.066462"
"857","42","110.836039","0.066303"
"858","70","172.66384","0.066067"
"859","51","132.939787","0.065886"
"860","14","56.969406","0.065806"
"861","10","50.828566","0.065735"
"862","8","37.987463","0.065677"
"863","10","39.237426","0.065617"
"864","9","35.891376","0.065561"
"865","11","49.875309","0.065491"
"866","59","158.42859","0.065292"
"867","2","25.501344","0.06525"
"868","31","83.034394","0.06513"
"869","0","27.468567","0.06509"
