episode,score,shaped_reward,tau
741,19,63.812076,0.069118
742,15,54.559525,0.069029
743,9,49.553892,0.068957
744,5,33.799112,0.0689
745,7,39.011051,0.06884
746,14,52.777984,0.068756
747,2,28.580521,0.068707
748,4,30.708326,0.068655
749,16,52.759366,0.068571
750,5,31.856226,0.068514
751,5,30.207522,0.068464
752,5,28.853884,0.068411
753,3,31.521836,0.068364
754,3,26.72241,0.068321
755,2,23.577262,0.068279
756,3,24.275862,0.068234
757,3,30.441392,0.068183
758,22,61.730782,0.068084
759,11,43.316621,0.068014
760,6,35.079962,0.067956
761,12,44.081822,0.067885
762,6,29.218495,0.067835
763,3,27.650712,0.067792
764,7,40.030157,0.067733
765,4,30.433332,0.067684
766,3,25.783469,0.067641
767,4,27.295757,0.067595
768,2,21.852519,0.067555
769,2,24.478248,0.067515
770,13,47.915441,0.067445
771,1,22.052059,0.067406
772,4,31.275826,0.067357
773,16,55.514009,0.067277
774,4,26.988016,0.06723
775,9,39.278337,0.067167
776,4,28.346256,0.067121
777,11,44.786156,0.067054
778,10,43.550932,0.06699
779,3,27.031113,0.066948
780,7,35.224714,0.066894
781,13,47.528255,0.066824
782,10,40.360828,0.066762
783,12,42.274296,0.066694
784,7,32.451023,0.066641
785,1,21.702803,0.066603
786,9,37.310668,0.066545
787,11,49.117155,0.066475
788,5,29.565248,0.066428
789,3,24.843935,0.066387
790,7,31.01422,0.066338
791,9,38.88681,0.06628
792,15,49.004504,0.066204
793,20,62.661813,0.066111
794,17,57.438031,0.066034
795,3,26.027639,0.06599
796,27,70.833594,0.065887
797,0,18.464815,0.065856
798,24,71.83826,0.065758
799,5,27.985012,0.065714
800,24,70.402967,0.065616
801,5,28.456088,0.065571
802,2,23.856297,0.065531
803,5,30.989952,0.065483
804,11,43.861092,0.06542
805,28,79.383081,0.065314
806,2,24.352365,0.065277
807,25,67.527529,0.065183
808,12,49.073265,0.065119
809,22,68.216601,0.065027
810,5,25.33861,0.06498
811,10,42.863031,0.064922
812,2,23.50768,0.064887
813,3,25.313989,0.064846
814,8,36.277526,0.064792
815,4,27.868564,0.064749
816,4,30.797157,0.064703
817,6,31.971801,0.064656
818,2,21.55691,0.064622
819,6,31.875061,0.064577
820,4,29.538404,0.064536
821,6,33.884941,0.064488
822,4,29.096744,0.064445
823,4,30.038126,0.064403
824,3,26.231941,0.064365
825,2,24.283132,0.064328
826,6,33.197557,0.064281
827,9,39.747383,0.064224
828,7,32.87727,0.064179
829,6,36.572009,0.064128
830,8,40.140483,0.064073
831,6,32.290905,0.06403
832,11,45.946978,0.063967
833,6,33.577158,0.06392
834,7,32.563107,0.063871
835,19,62.31153,0.063791
836,3,28.397868,0.06375
837,12,48.508754,0.063685
838,13,48.849877,0.063621
839,6,31.154216,0.063578
840,4,28.892832,0.063534
841,5,30.762989,0.06349
842,6,27.945079,0.063445
843,2,24.076819,0.063409
844,4,28.645001,0.063368
845,4,26.791528,0.063328
846,6,33.288389,0.063284
847,9,39.791832,0.063233
848,5,30.87537,0.063191
849,4,30.376882,0.063149
850,10,45.405585,0.06309
851,4,27.104007,0.063052
852,2,26.131655,0.063015
853,11,46.422702,0.062955
854,1,22.083556,0.062924
855,12,45.6667,0.062864
856,15,54.250554,0.062795
857,11,44.132952,0.062739
858,14,50.665258,0.062673
859,5,32.916511,0.062626
860,9,39.709247,0.062574
861,21,66.551837,0.06249
862,11,39.628193,0.062437
863,6,33.654867,0.062391
864,15,49.661441,0.062327
865,7,31.698284,0.06228
866,8,34.356413,0.062234
867,11,44.106171,0.062176
868,5,32.824701,0.062133
869,6,34.160572,0.062089
870,9,39.093221,0.062037
871,11,46.486494,0.061981
872,2,22.731951,0.061949
873,5,29.218147,0.061908
874,6,34.8732,0.061865
875,8,36.566852,0.061814
876,8,39.850415,0.061766
877,10,44.142129,0.061712
878,14,48.732678,0.061648
879,6,38.412802,0.0616
880,4,29.592742,0.06156
881,10,39.691491,0.061506
882,12,47.877613,0.06145
883,4,29.643108,0.061412
884,3,27.82147,0.061376
885,9,42.775671,0.061324
886,36,97.781128,0.061209
887,11,46.478186,0.061152
888,6,35.163512,0.061108
889,14,52.212933,0.061043
890,6,33.973139,0.061
891,9,44.710656,0.060946
892,17,59.942427,0.060877
893,13,50.312053,0.060818
894,4,33.549437,0.060779
895,9,41.170973,0.060729
896,5,33.728611,0.060689
897,10,42.000904,0.060638
898,9,41.313703,0.06059
899,13,54.139382,0.060529
900,6,35.872418,0.060487
901,11,47.605381,0.060431
902,12,50.330055,0.060376
903,10,43.317349,0.060326
904,4,31.438773,0.060289
905,15,55.73809,0.060227
906,7,39.646063,0.060182
907,14,52.231038,0.060121
908,12,50.174069,0.060063
909,23,70.228619,0.059981
910,9,46.687636,0.059927
911,15,56.584094,0.059865
912,4,26.038888,0.059829
913,16,56.425666,0.059764
914,5,36.144846,0.059721
915,11,47.741784,0.059667
916,21,71.579837,0.059589
917,11,50.042826,0.059533
918,5,34.560592,0.059491
