episode,score,shaped_reward,tau
935,33,70.321007,0.052074
936,20,58.050461,0.052012
937,26,71.400133,0.051941
938,25,66.232066,0.051872
939,35,85.431132,0.051786
940,19,59.984136,0.051728
941,17,47.505297,0.051674
942,19,62.559495,0.051616
943,14,48.630724,0.051566
944,6,28.796735,0.051531
945,18,52.493099,0.051476
946,0,25.969016,0.051452
947,28,72.306434,0.05138
948,15,45.214599,0.051332
949,47,88.990147,0.05123
950,8,34.885673,0.051191
951,13,47.505442,0.051144
952,24,62.24804,0.05108
953,25,65.513327,0.051015
954,8,41.621097,0.050977
955,33,77.737006,0.050898
956,19,51.965056,0.050843
957,17,49.224953,0.050791
958,39,80.990738,0.050704
959,12,41.560189,0.050659
960,15,50.235021,0.05061
961,4,31.198516,0.050579
962,0,27.997369,0.050555
963,7,36.334049,0.05052
964,19,57.180211,0.050465
965,38,80.301836,0.05038
966,32,77.708669,0.050306
967,62,120.518934,0.050184
968,48,96.63122,0.050083
969,31,75.101743,0.050009
970,42,91.87722,0.04992
971,73,143.875693,0.049781
972,59,126.000104,0.049665
973,17,56.333083,0.049614
974,18,52.429928,0.049562
975,18,61.283901,0.049509
976,71,147.78996,0.049375
977,22,70.836816,0.049317
978,5,31.355408,0.049287
979,3,30.315343,0.04926
980,40,83.768171,0.049176
981,46,98.388133,0.049082
982,9,42.20291,0.049044
983,21,61.642444,0.04899
984,1,29.783952,0.048966
985,24,68.758234,0.048906
986,10,40.964765,0.048867
987,5,30.824019,0.048838
988,68,129.485882,0.048713
989,9,40.288488,0.048677
990,0,27.906232,0.048655
991,58,104.172785,0.048548
992,42,98.255192,0.048463
993,53,99.282746,0.048364
994,9,35.668986,0.048328
